Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
28-APR-2020,13301.95,13317.2,13067.75,13133.65,38809479.0,2312.16
29-APR-2020,13250.6,13470.8,13144.8,13424.95,37634296.0,2533.71
30-APR-2020,13841.6,14212.1,13750.25,14108.35,61232875.0,4084.45
04-MAY-2020,13646.1,13700.25,13424.35,13454.25,48661828.0,2947.71
05-MAY-2020,13637.8,13667.85,13351.45,13388.0,35386135.0,2105.7
06-MAY-2020,13437.3,13580.05,13262.25,13394.7,39758016.0,2869.83
07-MAY-2020,13408.0,13489.55,13268.4,13292.7,48556960.0,2891.06
08-MAY-2020,13509.45,13530.85,13324.0,13403.6,37686915.0,2405.48
11-MAY-2020,13521.6,13763.8,13489.25,13593.55,29773180.0,1883.68
12-MAY-2020,13537.15,13733.5,13480.75,13687.75,32012528.0,2151.36
13-MAY-2020,13960.35,13960.35,13612.8,13776.95,26694109.0,1775.07
14-MAY-2020,13396.05,13483.7,13246.8,13293.7,40148565.0,2475.5
15-MAY-2020,13375.45,13375.8,13108.4,13196.35,30451382.0,2051.45
18-MAY-2020,13278.25,13408.8,13109.95,13314.4,35386297.0,2325.91
19-MAY-2020,13272.35,13524.2,13197.6,13446.6,28258885.0,1897.7
20-MAY-2020,13443.5,13556.9,13362.55,13517.35,27891431.0,1668.63
21-MAY-2020,13495.4,13732.0,13468.5,13647.9,28463847.0,1898.44
22-MAY-2020,13622.25,13902.8,13571.65,13842.65,37846561.0,2792.18
26-MAY-2020,13860.85,13930.85,13522.95,13574.95,28744390.0,2141.03
27-MAY-2020,13667.15,14017.05,13488.1,13952.9,40527119.0,2253.8
28-MAY-2020,13964.9,14068.3,13759.15,14028.6,41069796.0,2396.82
29-MAY-2020,13893.4,14080.55,13762.95,14010.5,86621593.0,5130.49
01-JUN-2020,14155.65,14431.35,14140.85,14307.1,45071018.0,2786.39
02-JUN-2020,14358.0,14492.3,14269.7,14422.4,34083952.0,2261.96
03-JUN-2020,14507.25,14549.0,14317.2,14361.7,40000346.0,2731.28
04-JUN-2020,14380.85,14695.1,14380.85,14627.45,44632910.0,3082.88
05-JUN-2020,14715.9,14732.85,14599.75,14627.45,38692339.0,2609.33
08-JUN-2020,14824.75,14990.25,14713.45,14894.6,48671642.0,2816.95
09-JUN-2020,14869.4,14983.2,14712.3,14737.8,39022707.0,2561.39
10-JUN-2020,14774.8,14882.6,14690.9,14842.05,39353796.0,2968.19
11-JUN-2020,14823.95,14840.65,14585.45,14619.45,34682725.0,2353.17
12-JUN-2020,14125.8,14442.65,14123.55,14402.75,35505375.0,2289.58
15-JUN-2020,14444.25,14571.95,14238.05,14396.7,35512340.0,1997.35
16-JUN-2020,14634.0,14667.4,14375.5,14450.8,32450686.0,2043.06
17-JUN-2020,14418.8,14559.55,14382.95,14478.45,36461423.0,2103.24
18-JUN-2020,14478.65,14623.95,14443.0,14551.25,23438227.0,1492.76
19-JUN-2020,14532.7,14625.8,14422.45,14499.8,58724892.0,4170.45
22-JUN-2020,14537.8,14550.35,14432.45,14463.65,27930417.0,1934.37
23-JUN-2020,14398.45,14725.4,14320.7,14680.4,45654691.0,3020.83
24-JUN-2020,14675.7,14761.2,14547.2,14581.45,36295639.0,2333.26
25-JUN-2020,14486.4,14590.5,14383.6,14411.2,36328156.0,2531.24
26-JUN-2020,14496.7,15086.0,14476.45,14994.65,70776175.0,5254.07
29-JUN-2020,14874.2,14979.2,14737.45,14768.0,28115701.0,2147.16
30-JUN-2020,14812.7,14854.4,14692.45,14754.3,25878721.0,2039.72
01-JUL-2020,14767.35,14842.85,14704.5,14732.1,19829830.0,1564.9
02-JUL-2020,14803.5,15195.2,14782.45,15122.55,41173275.0,3146.05
03-JUL-2020,15164.25,15336.85,15148.5,15285.9,27211456.0,2327.43
06-JUL-2020,15351.7,15580.5,15351.7,15464.95,31946250.0,2782.25
07-JUL-2020,15528.05,15806.85,15440.1,15784.95,51583702.0,4486.42
08-JUL-2020,15765.0,15765.05,15473.5,15513.65,28423066.0,2211.59
09-JUL-2020,15572.35,15663.45,15468.4,15535.95,26614822.0,2229.82
10-JUL-2020,15471.7,15656.05,15417.5,15565.2,27603484.0,3274.04
13-JUL-2020,15643.1,15885.55,15624.8,15819.2,44758097.0,3124.51
14-JUL-2020,15779.5,15941.65,15611.85,15640.55,42035185.0,2928.32
15-JUL-2020,15853.8,16624.65,15830.5,16459.8,193789507.0,9354.32
16-JUL-2020,16971.25,17491.15,16715.75,16926.05,190528467.0,14568.34
17-JUL-2020,16936.95,16975.2,16693.35,16821.35,88190381.0,6649.48
20-JUL-2020,16880.35,17376.15,16849.15,17258.3,61171408.0,4374.91
21-JUL-2020,17453.35,17514.05,17219.7,17273.2,63696830.0,3872.17
22-JUL-2020,17317.3,17321.7,16978.4,17076.05,38314440.0,3023.55
23-JUL-2020,17071.8,17082.55,16949.15,17045.2,35746371.0,2771.82
24-JUL-2020,16944.55,17322.7,16944.55,17286.0,75742251.0,5581.95
27-JUL-2020,17323.0,17735.65,17290.55,17626.75,65300353.0,5517.08
28-JUL-2020,17647.9,18103.65,17634.4,18042.75,74553839.0,6643.21
29-JUL-2020,17959.8,18108.7,17783.3,17880.5,45738746.0,4483.19
30-JUL-2020,17995.25,18252.7,17967.2,18003.55,63655744.0,5246.84
31-JUL-2020,18166.3,18353.5,17909.3,18071.85,47148830.0,4032.42
03-AUG-2020,18099.4,18140.85,17840.3,17965.8,33148225.0,3041.81
04-AUG-2020,18029.4,18092.0,17716.4,17808.0,36316763.0,3078.18
05-AUG-2020,17889.55,18139.25,17818.15,17869.8,35461274.0,3470.39
06-AUG-2020,18009.7,18222.8,17943.85,18188.75,43928212.0,4212.55
07-AUG-2020,18182.3,18182.3,17977.7,18004.15,32147519.0,2882.29
10-AUG-2020,18090.25,18205.25,18016.8,18159.55,25995789.0,2429.0
11-AUG-2020,18202.5,18331.65,18036.5,18057.1,30791515.0,2718.88
12-AUG-2020,18077.15,18109.8,17900.0,18066.0,38941130.0,3368.34
13-AUG-2020,18141.35,18344.05,18032.9,18107.2,35340992.0,2884.53
14-AUG-2020,18137.3,18230.1,17994.65,18022.65,25683414.0,2195.16
17-AUG-2020,18136.65,18306.95,18103.3,18223.6,39287276.0,3022.73
18-AUG-2020,18318.6,18375.15,18209.55,18270.35,31630641.0,2614.88
19-AUG-2020,18340.0,18354.8,18187.55,18210.85,31996010.0,2725.21
20-AUG-2020,18181.4,18252.3,18083.25,18126.1,28969479.0,2335.4
21-AUG-2020,18266.9,18282.55,18047.95,18065.3,27400017.0,2288.84
24-AUG-2020,18092.55,18112.9,17915.6,18010.95,21939454.0,1920.94
25-AUG-2020,18028.8,18047.5,17914.5,17973.7,25259590.0,1971.61
26-AUG-2020,18022.7,18156.15,17940.7,18128.0,26805518.0,2223.23
27-AUG-2020,18231.95,18305.55,18075.75,18102.65,24755603.0,2380.8
28-AUG-2020,18216.3,18253.6,18093.45,18122.0,30027812.0,2679.75
31-AUG-2020,18163.25,18426.4,17791.85,17928.85,56325024.0,4576.48
01-SEP-2020,17954.6,18154.4,17775.65,17814.05,34706136.0,2814.37
02-SEP-2020,17860.65,18114.85,17858.3,18076.95,25978209.0,2217.39
03-SEP-2020,18148.25,18497.95,18108.0,18348.55,52661756.0,3941.28
04-SEP-2020,18049.2,18259.8,18012.8,18073.95,32772895.0,3094.19
07-SEP-2020,18093.05,18208.95,17962.35,18176.8,28440598.0,2712.0
08-SEP-2020,18304.25,18671.75,18213.55,18395.75,63093305.0,5622.38
09-SEP-2020,18264.2,18439.55,18193.45,18261.5,42012167.0,2947.7
10-SEP-2020,18385.95,18416.75,18217.1,18395.85,25919043.0,2187.11
11-SEP-2020,18347.65,18740.85,18338.1,18633.25,69088545.0,4551.69
14-SEP-2020,18804.85,19592.3,18799.55,19505.1,116474993.0,9616.84
15-SEP-2020,19511.5,19823.0,19392.35,19627.3,71513230.0,6190.49
16-SEP-2020,19642.3,19802.4,19533.7,19770.35,42624756.0,3662.37
17-SEP-2020,19660.45,20014.65,19605.05,19817.7,79572241.0,6788.83
18-SEP-2020,19889.95,20067.7,19777.75,19827.05,53710748.0,4762.0
21-SEP-2020,19855.55,20331.6,19683.85,19728.95,81628151.0,7075.42
22-SEP-2020,19813.35,20113.4,19376.7,19866.1,78060036.0,7040.32
23-SEP-2020,20016.8,20226.3,19615.15,19805.65,72280817.0,6843.17
24-SEP-2020,19630.3,19658.0,18914.7,18973.0,60442974.0,5920.78
25-SEP-2020,19108.75,19678.5,19077.85,19629.35,73896271.0,6856.57
28-SEP-2020,19774.75,19836.95,19463.65,19783.0,42999900.0,4166.92
29-SEP-2020,19891.05,20146.35,19782.35,19831.8,53165389.0,5471.17
30-SEP-2020,19880.6,20048.55,19741.65,19951.3,41295106.0,3794.8
01-OCT-2020,20129.8,20196.05,20009.3,20110.4,33451946.0,3009.59
05-OCT-2020,20375.9,20940.9,20341.45,20809.0,93778580.0,9655.6
06-OCT-2020,20995.3,20995.3,20573.9,20896.75,61586598.0,6036.88
07-OCT-2020,20897.55,21121.6,20771.65,21017.4,49333337.0,5463.82
08-OCT-2020,21531.85,22169.3,21501.95,21697.25,195719585.0,16871.49
09-OCT-2020,21703.45,21922.75,21540.65,21837.6,89098535.0,6963.25
12-OCT-2020,21990.85,22320.0,21845.05,22202.1,90153508.0,7361.86
13-OCT-2020,22230.2,22619.0,22186.05,22492.6,90615095.0,8466.58
14-OCT-2020,22475.85,22490.3,22129.95,22204.05,123239708.0,9449.69
15-OCT-2020,22473.65,22570.5,21364.15,21567.3,119880829.0,11432.52
16-OCT-2020,21638.25,21908.8,21247.55,21538.15,98056445.0,9440.69
19-OCT-2020,21683.8,21683.8,21354.9,21391.9,55459980.0,5595.51
20-OCT-2020,21397.5,21779.8,21346.05,21694.35,64738566.0,6158.36
21-OCT-2020,21757.05,21892.3,21406.1,21577.65,55941908.0,6323.15
22-OCT-2020,21480.7,21767.05,21290.45,21413.5,44440236.0,5093.12
23-OCT-2020,21546.65,21621.6,21385.15,21523.6,39000789.0,4523.81
26-OCT-2020,21493.3,21595.8,21148.65,21265.7,43358188.0,5106.6
27-OCT-2020,21287.1,21371.6,20932.7,21023.4,39067556.0,4152.51
28-OCT-2020,21121.9,21194.75,20701.0,20810.3,36566855.0,3750.74
29-OCT-2020,20667.7,20961.05,20548.3,20876.95,33439686.0,3503.98
30-OCT-2020,20912.95,21197.3,20797.5,20916.85,42683520.0,4449.38
02-NOV-2020,20964.15,21012.45,20669.35,20732.3,26957480.0,2890.46
03-NOV-2020,20792.25,21017.95,20679.65,20736.0,28716284.0,3096.76
04-NOV-2020,20769.9,21468.45,20765.8,21104.55,54323194.0,5479.32
05-NOV-2020,21383.7,21596.0,21284.6,21385.65,32997884.0,3534.75
06-NOV-2020,21435.15,21582.2,21251.55,21492.25,30195591.0,3553.91
09-NOV-2020,21751.65,21926.9,21620.55,21820.15,35832369.0,4058.85
10-NOV-2020,21633.1,21633.1,20862.7,20978.5,50745235.0,5547.25
11-NOV-2020,21029.25,21365.65,20967.8,21330.45,42104118.0,4562.05
12-NOV-2020,21380.2,21610.05,21291.7,21363.35,27527225.0,3254.06
13-NOV-2020,21305.35,21462.0,21219.8,21436.85,22913760.0,2768.73
14-NOV-2020,21604.4,21618.9,21532.85,21552.75,3183435.0,380.43
17-NOV-2020,21704.05,21706.2,21361.45,21488.55,34794218.0,3919.65
18-NOV-2020,21519.15,21557.1,21153.85,21314.85,31269752.0,3530.41
19-NOV-2020,21285.75,21451.8,21070.25,21114.45,40370055.0,4203.33
20-NOV-2020,21275.35,21500.65,21121.75,21409.25,34638255.0,3984.13
23-NOV-2020,21551.85,22047.05,21432.65,22007.05,41566212.0,4511.42
24-NOV-2020,22099.6,22281.85,22016.95,22064.3,42113721.0,4507.75
25-NOV-2020,22087.9,22132.9,21675.9,21705.9,31668960.0,3567.25
26-NOV-2020,21717.4,21919.15,21544.05,21859.9,36603487.0,3821.18
27-NOV-2020,21879.15,21972.95,21701.3,21764.9,81455555.0,10072.82
01-DEC-2020,21921.1,22216.45,21814.4,22170.85,39814571.0,4251.33
02-DEC-2020,22149.35,22371.55,21961.45,22319.0,33714679.0,3523.85
03-DEC-2020,22458.75,22458.8,22147.3,22202.2,48113295.0,5042.55
04-DEC-2020,22222.25,22347.85,22130.3,22309.8,32350317.0,3463.76
07-DEC-2020,22333.3,22482.9,22271.0,22440.85,29577790.0,3054.15
08-DEC-2020,22484.35,22737.95,22387.35,22617.35,44052151.0,4713.69
09-DEC-2020,22799.95,22895.5,22720.5,22803.45,44630681.0,4444.48
10-DEC-2020,22693.95,22809.55,22606.6,22755.75,28045567.0,3313.97
11-DEC-2020,22754.5,22901.75,22541.1,22664.0,28151650.0,3252.5
14-DEC-2020,22786.0,22792.45,22487.3,22746.7,30545890.0,3093.19
15-DEC-2020,22656.35,22779.7,22608.35,22715.1,29851045.0,3302.35
16-DEC-2020,22830.4,22933.8,22701.55,22906.25,26638272.0,3089.55
17-DEC-2020,22913.15,22960.5,22835.4,22892.25,23025731.0,2834.34
18-DEC-2020,23173.15,23416.5,23148.5,23256.55,61323723.0,6918.71
21-DEC-2020,23233.5,23506.7,22458.15,22844.6,40599903.0,4590.99
22-DEC-2020,22921.85,23680.9,22745.25,23611.6,43271885.0,5076.0
23-DEC-2020,23787.8,24228.8,23758.4,24167.75,87281899.0,7556.9
24-DEC-2020,24163.2,24163.2,23828.05,24009.25,31508625.0,3242.9
28-DEC-2020,24065.4,24192.05,24037.8,24100.3,19567634.0,2444.98
29-DEC-2020,24093.05,24424.2,24090.3,24274.05,33910797.0,3559.93
30-DEC-2020,24312.5,24394.75,24176.25,24330.05,29975991.0,3511.07
31-DEC-2020,24255.95,24295.2,24137.8,24251.35,26258458.0,3508.31
01-JAN-2021,24300.2,24500.7,24288.95,24456.1,17779240.0,2294.67
04-JAN-2021,24612.05,25158.85,24508.95,25110.05,33792678.0,4543.01
05-JAN-2021,25057.65,25824.15,25029.85,25769.15,55878856.0,7048.19
06-JAN-2021,25841.3,26036.7,25240.5,25419.15,51057329.0,7002.49
07-JAN-2021,25692.05,25702.3,25131.9,25251.2,38376609.0,4789.15
08-JAN-2021,25558.3,26227.5,25523.75,26162.4,81064961.0,8109.53
11-JAN-2021,26703.2,27095.75,26528.0,27027.7,100770331.0,10975.03
12-JAN-2021,27008.0,27127.25,26805.0,26982.1,47671229.0,5198.91
13-JAN-2021,27077.7,27103.9,26737.4,27004.3,60855167.0,6389.72
14-JAN-2021,26804.65,27176.5,26245.1,26965.55,128928435.0,12040.54
15-JAN-2021,26939.7,27037.65,26301.4,26362.8,76562944.0,8235.91
18-JAN-2021,26395.6,26423.6,25830.4,25916.25,54386289.0,5825.19
19-JAN-2021,26080.1,26254.05,25987.3,26043.5,41616547.0,5021.83
20-JAN-2021,26147.2,26758.1,26142.95,26619.7,54117134.0,6173.06
21-JAN-2021,26808.5,26872.95,26321.8,26450.15,41366484.0,4783.46
22-JAN-2021,26316.55,26667.55,26292.8,26489.75,36897218.0,4679.86
25-JAN-2021,26607.65,26685.8,25911.8,26023.3,29150368.0,3798.9
27-JAN-2021,26073.1,26236.55,25628.7,25865.3,58662059.0,5924.81
28-JAN-2021,25639.9,25807.65,25239.7,25301.25,36644329.0,4119.2
29-JAN-2021,25516.8,25539.85,24559.65,24645.75,49103602.0,6103.56
01-FEB-2021,24709.25,25139.15,24308.9,24922.7,45600862.0,5274.31
02-FEB-2021,25277.45,25574.75,25107.2,25447.8,38519659.0,4485.85
03-FEB-2021,25590.05,25949.7,25341.4,25680.9,35527910.0,4303.03
04-FEB-2021,25749.7,25862.5,25505.25,25570.05,24592164.0,2891.04
05-FEB-2021,25689.7,25733.5,25188.4,25331.6,26422594.0,3130.85
08-FEB-2021,25588.5,26028.0,25415.95,25915.6,34877611.0,4123.31
09-FEB-2021,25933.8,26301.2,25659.9,25779.15,52454589.0,4762.58
10-FEB-2021,25779.9,25941.05,25570.2,25885.3,28434550.0,3383.28
11-FEB-2021,25860.85,26080.15,25795.85,26043.45,23498725.0,2871.98
12-FEB-2021,26111.8,26455.05,26012.25,26093.8,43820995.0,4555.66
15-FEB-2021,26243.1,26279.3,25959.1,26001.1,23623028.0,3111.8
16-FEB-2021,26130.4,26167.85,25519.95,25613.95,32987890.0,4410.27
17-FEB-2021,25610.4,25672.25,25234.7,25282.95,24272603.0,3662.46
18-FEB-2021,25270.95,25686.85,25262.65,25618.55,34277793.0,5011.73
19-FEB-2021,25634.95,25676.0,25292.65,25503.2,29205317.0,3797.12
22-FEB-2021,25579.75,25617.35,24646.45,24766.45,36356027.0,4639.88
23-FEB-2021,24933.7,25199.6,24709.15,24807.8,32326536.0,4132.38
24-FEB-2021,24814.55,24872.35,24518.7,24779.4,19719480.0,2748.24
25-FEB-2021,24979.0,25199.8,24830.7,24872.45,34541172.0,4399.08
26-FEB-2021,24611.2,24689.0,24212.8,24301.45,49174264.0,6004.92
01-MAR-2021,24494.65,24846.1,24451.45,24556.3,25641372.0,3173.06
02-MAR-2021,24809.7,25435.4,24770.35,25301.85,42230950.0,4777.1
03-MAR-2021,25582.6,25814.9,25331.4,25772.65,32585369.0,4155.8
04-MAR-2021,25471.7,25981.35,25450.45,25631.85,42359900.0,5013.42
05-MAR-2021,25504.7,25697.75,25113.45,25229.6,63968631.0,4940.45
08-MAR-2021,25368.2,25549.3,25259.6,25347.95,29238682.0,2964.82
09-MAR-2021,25388.8,25685.8,25095.35,25582.35,30482012.0,3272.87
10-MAR-2021,25862.05,26136.55,25782.3,26010.1,47971930.0,5797.36
12-MAR-2021,26060.45,26298.0,25819.9,25888.25,35857981.0,4665.99
15-MAR-2021,25859.15,26094.15,25651.8,26032.05,31478061.0,4175.04
16-MAR-2021,26132.45,26602.65,26111.1,26363.85,44088850.0,6121.16
17-MAR-2021,26378.2,26657.1,26113.75,26183.5,38015477.0,4859.28
18-MAR-2021,26365.9,26395.95,25012.5,25373.35,40402830.0,5281.54
19-MAR-2021,25273.35,25687.4,25028.3,25562.75,54715492.0,6789.87
22-MAR-2021,25649.05,26102.8,25418.45,26035.35,25130277.0,3292.81
23-MAR-2021,26105.7,26315.8,25928.0,26105.7,33122024.0,4049.75
24-MAR-2021,25863.55,26114.6,25738.15,25802.95,22470083.0,2993.16
25-MAR-2021,25739.8,25766.0,25131.4,25237.1,36110700.0,4317.04
26-MAR-2021,25475.3,25687.05,25276.6,25385.1,26610338.0,3384.97
30-MAR-2021,25531.1,26306.65,25429.2,26121.1,44184835.0,6165.42
31-MAR-2021,26130.6,26130.6,25788.0,25855.0,31180056.0,4223.94
01-APR-2021,26039.85,26289.1,25855.35,25980.4,29072530.0,4024.86
05-APR-2021,26035.5,26630.8,25978.95,26491.35,53479113.0,6179.06
06-APR-2021,26715.2,26715.2,26403.45,26532.2,25011660.0,3124.22
07-APR-2021,26514.95,26899.2,26401.7,26831.0,32623394.0,3853.11
08-APR-2021,26899.5,27413.55,26845.85,27148.4,36484578.0,4382.76
09-APR-2021,27322.05,27520.1,27109.95,27367.05,32980829.0,4078.17
12-APR-2021,27504.4,27524.6,26545.65,26727.8,56753707.0,7160.44
13-APR-2021,26737.7,26759.2,25513.4,25851.3,62448168.0,8082.04
15-APR-2021,25577.0,26084.15,25293.3,26010.85,73991194.0,8615.36
16-APR-2021,26183.45,26476.65,26131.2,26324.9,134399907.0,9255.35
19-APR-2021,26012.4,26524.65,25875.9,26236.9,74233445.0,6903.33
20-APR-2021,26495.6,26496.5,25736.45,25877.6,45883460.0,4978.81
22-APR-2021,25902.6,26055.0,25718.6,25826.7,64034460.0,5194.39
23-APR-2021,25746.45,25926.05,25531.95,25609.1,34728218.0,3627.41
26-APR-2021,25633.1,25887.1,25521.2,25680.3,46280498.0,5070.53
27-APR-2021,25737.2,25871.45,25686.95,25815.75,30946938.0,3333.59
28-APR-2021,25952.65,25992.5,25781.15,25962.1,28351950.0,3163.75
29-APR-2021,26162.2,26162.2,25827.15,25874.3,27893383.0,3138.41
30-APR-2021,25777.75,26154.3,25593.9,25664.45,56502891.0,5318.49
03-MAY-2021,25544.85,25785.6,25427.9,25676.05,26285477.0,2769.6
04-MAY-2021,25783.2,25801.25,25398.95,25489.0,26912368.0,3031.06
05-MAY-2021,25670.55,25857.65,25564.6,25786.95,25181933.0,2697.73
06-MAY-2021,25868.25,26387.65,25639.6,26258.7,53487823.0,6744.77
07-MAY-2021,26378.8,26454.1,26180.25,26269.45,32676536.0,4219.22
10-MAY-2021,26340.6,26390.8,26106.35,26273.45,32522417.0,4244.57
11-MAY-2021,26098.9,26146.5,25968.1,26106.7,26237514.0,3784.42
12-MAY-2021,26105.2,26105.2,25728.45,25855.45,24614235.0,3029.75
14-MAY-2021,25896.2,25901.2,25461.95,25588.2,23038339.0,2794.84
17-MAY-2021,25650.45,25770.5,25499.45,25703.55,26460562.0,3480.07
18-MAY-2021,25898.9,26094.1,25840.55,25958.25,28299869.0,3531.09
19-MAY-2021,25949.55,26262.7,25869.65,25982.8,25688917.0,3870.72
20-MAY-2021,26075.4,26118.25,25821.55,25894.45,22202793.0,3014.93
21-MAY-2021,26012.85,26154.0,25936.6,26105.3,20573324.0,2773.91
24-MAY-2021,26150.6,26298.55,26095.4,26144.2,21461869.0,2586.38
25-MAY-2021,26275.45,26550.55,26241.15,26393.9,24306425.0,2956.01
26-MAY-2021,26450.7,26905.75,26380.5,26857.3,27973435.0,3641.07
27-MAY-2021,26921.8,27350.25,26916.85,27164.8,73540052.0,9149.88
28-MAY-2021,27238.1,27278.7,27041.9,27122.8,21385663.0,3004.98
31-MAY-2021,27144.1,27203.9,26886.8,27115.05,19986845.0,2687.03
01-JUN-2021,27216.75,27254.15,26953.5,27144.4,17949538.0,2288.11
02-JUN-2021,27051.4,27118.7,26737.15,26939.65,27380923.0,3720.0
03-JUN-2021,27088.45,27159.95,26855.2,26987.9,19795563.0,2465.23
04-JUN-2021,27031.6,27167.5,26914.6,26996.75,18397467.0,2498.86
07-JUN-2021,27078.4,27330.4,26997.8,27295.65,18628299.0,2669.81
08-JUN-2021,27400.8,27732.35,27376.95,27623.8,29940309.0,4369.29
09-JUN-2021,27691.3,27793.8,27436.35,27539.0,23642901.0,3272.02
10-JUN-2021,27676.5,27822.1,27649.95,27798.0,20383002.0,2659.28
11-JUN-2021,27866.25,28347.5,27820.5,28217.5,29212259.0,4541.96
14-JUN-2021,28371.9,28467.35,28134.65,28314.1,21903807.0,3113.72
15-JUN-2021,28384.7,28544.6,28325.9,28377.85,18480609.0,2613.8
16-JUN-2021,28384.15,28600.2,28241.25,28448.85,22220432.0,3200.2
17-JUN-2021,28355.15,28714.6,28343.05,28611.35,23172086.0,3406.7
18-JUN-2021,28829.5,28934.05,28227.55,28445.6,39693909.0,5512.37
21-JUN-2021,28224.1,28393.05,28083.75,28367.0,15825304.0,2077.85
22-JUN-2021,28514.15,28656.4,28396.5,28523.55,20047827.0,2718.08
23-JUN-2021,28719.65,28719.65,28229.35,28258.5,25753497.0,2903.22
24-JUN-2021,28395.45,29098.95,28357.3,29048.0,34524420.0,5102.99
25-JUN-2021,29176.75,29284.0,28874.6,29210.55,27880485.0,4196.52
28-JUN-2021,29259.6,29259.6,28977.75,29068.55,14668333.0,2173.69
29-JUN-2021,29049.65,29183.85,28934.15,28986.25,21706364.0,2819.27
30-JUN-2021,29057.15,29311.55,29036.95,29168.0,18722780.0,2863.72
01-JUL-2021,29193.05,29193.05,28953.05,29003.1,15933961.0,2209.64
02-JUL-2021,28983.5,29028.35,28704.0,29007.95,16424169.0,2600.3
05-JUL-2021,29117.45,29185.6,28907.75,28950.6,16465185.0,2550.76
06-JUL-2021,28924.0,28986.1,28607.6,28649.4,18246382.0,2708.73
07-JUL-2021,28708.6,28790.3,28381.3,28734.65,21080271.0,3044.06
08-JUL-2021,28821.75,28934.45,28541.95,28748.95,17206897.0,2784.85
09-JUL-2021,28669.2,28898.85,28549.25,28662.2,24070315.0,4462.57
12-JUL-2021,28837.05,28854.55,28421.55,28532.35,16936699.0,2506.25
13-JUL-2021,28674.7,28681.2,28381.9,28439.75,17113894.0,2524.28
14-JUL-2021,28581.25,29376.9,28534.85,29339.85,57040860.0,7509.41
15-JUL-2021,29303.35,29835.9,29284.8,29718.05,68350560.0,8324.41
16-JUL-2021,29734.75,29734.75,29287.25,29400.25,57905845.0,5515.9
19-JUL-2021,29248.3,29592.35,29167.35,29264.0,27132476.0,3653.55
20-JUL-2021,29282.8,29410.5,28992.0,29252.5,31864846.0,4078.97
22-JUL-2021,29335.7,29808.45,29335.7,29779.95,38601235.0,5030.79
23-JUL-2021,29895.6,30059.7,29848.05,29894.3,35817177.0,5039.11
26-JUL-2021,29886.2,30139.2,29859.6,29940.4,17932293.0,2629.24
27-JUL-2021,29967.9,30048.35,29698.95,29892.55,16528470.0,2390.45
28-JUL-2021,29934.05,29993.55,29510.35,29954.15,18944031.0,3105.41
29-JUL-2021,30037.2,30406.0,30037.1,30371.4,25993307.0,4692.89
30-JUL-2021,30546.85,30818.55,30438.35,30480.05,45659103.0,6836.19
02-AUG-2021,30681.95,30832.3,30547.0,30803.0,18892340.0,2997.82
03-AUG-2021,30974.75,31196.45,30872.35,31165.85,22705389.0,3913.36
04-AUG-2021,31296.8,31338.8,30895.45,30977.1,28174612.0,6902.13
05-AUG-2021,31025.15,31560.2,30980.9,31211.2,36239112.0,5198.42
06-AUG-2021,31251.2,31460.3,31057.6,31303.3,28200104.0,3942.49
09-AUG-2021,31523.5,31685.4,31324.75,31441.0,25408126.0,3611.99
10-AUG-2021,31489.95,31812.75,31431.15,31713.35,29858443.0,4344.13
11-AUG-2021,31767.9,31799.75,31522.4,31670.0,21176134.0,3299.56
12-AUG-2021,31667.35,32289.85,31667.35,32245.1,29071408.0,4598.74
13-AUG-2021,32308.85,32821.9,32264.15,32678.8,32229878.0,5123.21
16-AUG-2021,32671.75,32905.35,32438.25,32577.95,17952292.0,3045.19
17-AUG-2021,32614.0,33487.1,32449.65,33414.75,42297279.0,6871.05
18-AUG-2021,33482.85,33840.45,33268.6,33448.9,29402701.0,5403.81
20-AUG-2021,32954.2,33652.4,32949.9,33351.35,28474673.0,5461.07
23-AUG-2021,33582.15,34153.4,33567.35,33919.8,36619012.0,6780.19
24-AUG-2021,34145.25,34262.6,33634.75,33838.4,28619292.0,5436.34
25-AUG-2021,33887.75,34399.85,33764.1,34083.95,25298198.0,4782.77
26-AUG-2021,34092.9,34375.95,33929.7,34041.1,21017238.0,3895.52
27-AUG-2021,34036.45,34392.85,33799.05,34309.8,26173989.0,5557.31
30-AUG-2021,34338.75,34480.15,34027.5,34109.2,21154502.0,3840.04
31-AUG-2021,34205.8,34680.65,34043.6,34570.2,39994606.0,6791.37
01-SEP-2021,34698.75,34780.0,34037.15,34110.5,22266932.0,4014.93
02-SEP-2021,34218.25,34846.9,34051.9,34680.3,27513344.0,5286.45
03-SEP-2021,34744.45,34997.7,34490.65,34891.15,20851482.0,4043.76
06-SEP-2021,34992.05,35464.4,34855.95,35415.1,27582287.0,4094.96
07-SEP-2021,35549.3,35581.55,34906.85,34951.25,19442054.0,3237.35
08-SEP-2021,34973.9,34979.3,34515.45,34678.2,22668437.0,4230.44
09-SEP-2021,34676.2,34862.85,34530.0,34802.3,18038441.0,2917.35
13-SEP-2021,34688.3,35242.5,34573.7,35129.6,21063502.0,3923.45
14-SEP-2021,35224.25,35476.9,35020.7,35431.5,20158101.0,3808.34
15-SEP-2021,35462.35,36200.0,35375.35,36075.2,23141910.0,4712.29
16-SEP-2021,36151.35,36310.75,35694.85,35852.4,19536903.0,4133.85
17-SEP-2021,35915.4,36131.25,35527.0,35646.5,30261737.0,6511.63
